customer_id,country,city,address,phone,email,first_name,last_name,gender,birth_date,registration_date,contact_information,order_id,order_date,total,order_line_id,product_id,price,quantity,category,product_name,price,volume_ml
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,Francisco,Chang,M,2001-08-14,2022-08-11,16,70,2022-11-24 12:05:06,8680.00,292,30,375.00,8.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,79,2023-09-28 4:42:00,18685.00,325,30,375.00,6.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,157,2023-08-24 7:01:52,46925.00,598,30,375.00,12.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
61,USA,Albuquerque,2817 Milton Dr.,(505) 555-5939,paulawilson@gmail.com,Paula,Wilson,F,2003-05-30,2020-06-17,61,209,2021-09-14 10:32:05,14605.00,745,30,375.00,7.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
62,USA,Boise,187 Suffolk Ln.,(208) 555-8097,josepavarotti@gmail.com,Jose,Pavarotti,F,2003-08-11,2020-11-13,62,213,2022-09-09 14:19:42,6775.00,753,30,375.00,6.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,Melnik,Polina,F,2002-01-23,2023-05-02,72,245,2023-11-15 1:47:20,10760.00,843,30,375.00,9.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
76,Russia,Ekaterinburg,"Pushkina street 14, apt. 19",79851516134,bolotova_ira@yandex.ru,Bolotova,Irina,F,2002-10-01,2022-04-22,76,254,2022-05-10 9:11:39,4720.00,869,30,375.00,5.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
80,Russia,Moscow,Baseinaya Street 19,79157758973,d.butylin@mail.ru,Butylin,Dmitry,M,2003-06-02,2023-03-30,80,262,2023-04-01 7:44:31,3375.00,890,30,375.00,9.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,263,2023-04-01 6:44:31,3375.00,891,30,375.00,9.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,275,2023-04-23 9:01:18,26550.00,926,30,375.00,12.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
87,Russia,Saint Petersburg,"St. Yesenina 17, apt. 29",79175199721,solntsevzenite@yandex.ru,Solntsev,Sergei,M,1999-02-12,2020-05-11,87,293,2022-08-14 21:21:22,6370.00,983,30,375.00,4.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
88,Russia,Moscow,"St. Profsoyuznaya 97, building 1, apt. 49",79269565379,morevsky_r@mail.ru,Morevsky,Roman,M,2003-04-14,2020-07-14,88,300,2020-08-10 2:54:37,13695.00,998,30,375.00,13.00,Artificial molecules,THIOXANE BASE 38375 D (FIRMENICH),375.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,5,2021-04-13 20:22:18,2200.00,16,31,350.00,5.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,19,2023-01-25 12:52:46,28445.00,100,31,350.00,6.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,Pedro,Afonso,M,2000-08-14,2022-11-02,4,34,2021-09-14 10:32:05,19300.00,172,31,350.00,14.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
12,Canada,Vancouver,1900 Oak St.,(604) 555-3392,yoshitannamuri@gmail.com,Yoshi,Tannamuri,M,1993-09-11,2021-08-17,12,59,2022-06-06 13:39:22,1750.00,257,31,350.00,5.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
13,Canada,Montr?al,43 rue St. Laurent,(514) 555-8054,jeanfresniere@gmail.com,Jean,Fresniere,F,1994-09-17,2021-05-10,13,63,2021-11-25 6:02:48,28810.00,271,31,350.00,5.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,80,2021-12-11 21:48:26,10070.00,331,31,350.00,5.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
41,France,Paris,"25, rue Lauriston",(1) 47.55.60.10,dominiqueperrier@yahoo.com,Dominique,Perrier,M,2000-06-16,2020-02-11,41,140,2023-03-26 13:31:57,1200.00,550,31,350.00,1.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
43,France,Reims,59 rue de l'Abbaye,26.47.15.10,paulhenriot@gmail.com,Paul,Henriot,M,1995-10-24,2020-04-19,43,147,2021-12-14 5:19:59,3490.00,567,31,350.00,6.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,154,2022-05-10 19:06:16,16660.00,587,31,350.00,8.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,156,2021-01-16 6:20:17,11375.00,590,31,350.00,8.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
50,Germany,Leipzig,Heerstr. 22,0342-023176,alexanderfeuer@gmail.com,Alexander,Feuer,M,1992-07-18,2021-02-16,50,180,2023-02-15 7:27:38,10010.00,669,31,350.00,14.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
64,USA,Portland,89 Jefferson Way Suite 2,(503) 555-3612,liznixon@gmail.com,Liz,Nixon,F,2000-08-12,2022-11-15,64,215,2023-05-23 17:20:06,21855.00,759,31,350.00,15.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
76,Russia,Ekaterinburg,"Pushkina street 14, apt. 19",79851516134,bolotova_ira@yandex.ru,Bolotova,Irina,F,2002-10-01,2022-04-22,76,254,2022-05-10 9:11:39,4720.00,870,31,350.00,2.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,280,2023-04-27 16:56:36,11370.00,940,31,350.00,9.00,Artificial molecules,CANTRYL 100205 (SYMRISE),350.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,18,2022-08-15 11:34:29,39835.00,89,32,450.00,4.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,36,2020-09-11 13:11:24,15060.00,180,32,450.00,15.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
14,Mexico,M?xico D.F.,Avda. de la Constituci?n 2222,(5) 555-4729,anatrujillo@gmail.com,Ana,Trujillo,F,1988-11-19,2020-02-20,14,66,2021-03-15 8:46:05,15435.00,279,32,450.00,12.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,Diego,Roel,M,1989-02-22,2021-02-20,22,92,2023-09-01 23:53:24,28705.00,376,32,450.00,9.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,110,2021-05-31 15:05:41,33815.00,445,32,450.00,8.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,110,2021-05-31 15:05:41,33815.00,446,32,450.00,14.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,Helen,Bennett,F,1986-12-30,2021-07-15,30,114,2021-03-07 1:46:57,12915.00,463,32,450.00,2.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
52,Germany,Cunewalde,Taucherstra?e 10,0372-035188,horstkloss@gmail.com,Horst,Kloss,M,2000-12-16,2020-10-13,52,184,2023-07-05 18:01:46,13240.00,679,32,450.00,10.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
54,Germany,Stuttgart,Adenauerallee 900,0711-020361,ritamuller@yahoo.com,Rita,Muller,F,1996-12-18,2023-03-06,54,189,2020-10-06 3:04:58,30605.00,695,32,450.00,15.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
54,Germany,Stuttgart,Adenauerallee 900,0711-020361,ritamuller@yahoo.com,Rita,Muller,F,1996-12-18,2023-03-06,54,189,2020-10-06 3:04:58,30605.00,697,32,450.00,5.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
66,USA,Kirkland,722 DaVinci Blvd.,(206) 555-8257,helvetiusnagy@gmail.com,Helvetius,Nagy,M,2001-05-29,2023-01-06,66,225,2023-02-27 18:37:01,30050.00,786,32,450.00,10.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,236,2023-05-23 16:26:43,12240.00,814,32,450.00,7.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,Melnik,Polina,F,2002-01-23,2023-05-02,72,246,2023-09-08 15:53:05,17715.00,849,32,450.00,8.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
79,Russia,Moscow,"Pushkina street 41, apt. 400",79196154552,e.voronov@yandex.ru,Voronov,Egor,M,2003-07-03,2021-04-12,79,260,2022-04-10 15:41:58,14715.00,887,32,450.00,9.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,278,2023-07-07 19:55:15,30390.00,933,32,450.00,12.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,278,2023-07-07 19:55:15,30390.00,936,32,450.00,11.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
85,Russia,Saint Petersburg,"St. Pobeda 19, apt. 92",79854280929,lobovaaaa@yandex.ru,Lobova,Alena,F,2002-10-10,2023-04-19,85,286,2023-09-18 8:13:15,13995.00,959,32,450.00,1.00,Artificial molecules,CITROLATE (IFF),450.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,19,2023-01-25 12:52:46,28445.00,99,33,495.00,5.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,22,2020-12-15 15:08:16,25080.00,132,33,495.00,14.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,39,2022-05-11 0:35:38,26495.00,194,33,495.00,12.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,81,2021-10-09 23:32:59,26625.00,334,33,495.00,7.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,Diego,Roel,M,1989-02-22,2021-02-20,22,88,2023-05-19 4:03:33,2890.00,360,33,495.00,1.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
42,France,Lyon,"2, rue du Commerce",78.32.54.86,marysaveley@earthlink.com,Mary,Saveley,F,1999-03-16,2020-02-13,42,144,2021-10-28 19:42:29,17045.00,558,33,495.00,12.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
43,France,Reims,59 rue de l'Abbaye,26.47.15.10,paulhenriot@gmail.com,Paul,Henriot,M,1995-10-24,2020-04-19,43,150,2020-10-29 18:55:38,10225.00,576,33,495.00,2.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,Peter,Franken,M,1990-09-11,2020-03-11,47,168,2023-04-11 17:57:28,1485.00,626,33,495.00,3.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
55,USA,Eugene,2732 Baker Blvd.,(503) 555-7555,howardsnyder@gmail.com,Howard,Snyder,M,2004-11-17,2020-01-17,55,193,2021-11-05 13:34:04,13205.00,708,33,495.00,2.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
58,USA,San Francisco,87 Polk St. Suite 5,(415) 555-5938,jaimeyorres@gmail.com,Jaime,Yorres,M,2005-01-23,2022-07-14,58,200,2023-01-15 1:36:09,1980.00,722,33,495.00,4.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,251,2022-05-20 9:19:54,28770.00,856,33,495.00,2.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,281,2023-10-03 13:23:52,20925.00,941,33,495.00,1.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,281,2023-10-03 13:23:52,20925.00,942,33,495.00,15.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,282,2023-03-17 15:30:22,17145.00,946,33,495.00,11.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
85,Russia,Saint Petersburg,"St. Pobeda 19, apt. 92",79854280929,lobovaaaa@yandex.ru,Lobova,Alena,F,2002-10-10,2023-04-19,85,286,2023-09-18 8:13:15,13995.00,957,33,495.00,12.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
87,Russia,Saint Petersburg,"St. Yesenina 17, apt. 29",79175199721,solntsevzenite@yandex.ru,Solntsev,Sergei,M,1999-02-12,2020-05-11,87,295,2023-01-24 23:52:18,495.00,985,33,495.00,1.00,Artificial molecules,EXALTOLIDE TOTAL (FIRMENICH),495.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,18,2022-08-15 11:34:29,39835.00,96,34,295.00,7.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,24,2020-11-07 11:39:12,11930.00,141,34,295.00,2.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
10,Brazil,Rio de Janeiro,"Av. Copacabana, 267",(21) 555-3412,janetelimeira@earthlink.com,Janete,Limeira,F,2001-02-21,2021-11-04,10,50,2023-07-21 16:05:55,8695.00,220,34,295.00,10.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
10,Brazil,Rio de Janeiro,"Av. Copacabana, 267",(21) 555-3412,janetelimeira@earthlink.com,Janete,Limeira,F,2001-02-21,2021-11-04,10,50,2023-07-21 16:05:55,8695.00,222,34,295.00,6.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,Francisco,Chang,M,2001-08-14,2022-08-11,16,71,2023-01-12 20:31:23,18005.00,294,34,295.00,12.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,Francisco,Chang,M,2001-08-14,2022-08-11,16,73,2021-10-24 14:43:25,44655.00,303,34,295.00,11.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,81,2021-10-09 23:32:59,26625.00,337,34,295.00,5.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
19,Italy,Bergamo,Via Ludovico il Moro 22,035-640230,giovannirovelli@outlook.com,Giovanni,Rovelli,M,1991-03-18,2022-01-18,19,82,2023-05-16 14:05:15,16565.00,340,34,295.00,4.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
25,Spain,Madrid,"Gran V?a, 1",(91) 745 6200,alejandracamino@yahoo.com,Alejandra,Camino,F,2000-06-17,2022-09-03,25,101,2022-10-30 3:51:15,11580.00,410,34,295.00,4.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,109,2023-08-21 7:04:17,12175.00,439,34,295.00,14.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
31,UK,London,South House 300 Queensbridge,(171) 555-7733,simoncrowther@yahoo.com,Simon,Crowther,M,1995-05-16,2020-03-01,31,117,2020-06-10 5:23:24,12135.00,474,34,295.00,12.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
37,France,Nantes,"54, rue Royale",40.32.21.21,carineschmitt@yahoo.com,Carine,Schmitt,F,1990-05-16,2023-03-19,37,129,2022-11-18 11:09:13,18330.00,516,34,295.00,5.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,Peter,Franken,M,1990-09-11,2020-03-11,47,164,2023-07-31 3:44:17,9005.00,617,34,295.00,9.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
49,Germany,Frankfurt a.M.,Magazinweg 7,069-0245984,renatemessner@yahoo.com,Renate,Messner,M,1989-11-05,2020-08-17,49,177,2022-12-21 2:56:52,42660.00,659,34,295.00,2.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
64,USA,Portland,89 Jefferson Way Suite 2,(503) 555-3612,liznixon@gmail.com,Liz,Nixon,F,2000-08-12,2022-11-15,64,215,2023-05-23 17:20:06,21855.00,763,34,295.00,2.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,274,2023-08-05 16:04:26,8390.00,924,34,295.00,7.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
87,Russia,Saint Petersburg,"St. Yesenina 17, apt. 29",79175199721,solntsevzenite@yandex.ru,Solntsev,Sergei,M,1999-02-12,2020-05-11,87,293,2022-08-14 21:21:22,6370.00,982,34,295.00,8.00,Artificial molecules,HYDROXYCITRONELLAL,295.00,5.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,2,2020-07-11 22:11:14,6580.00,6,35,325.00,2.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,16,2021-12-11 15:31:50,14430.00,78,35,325.00,3.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,20,2023-04-02 13:10:52,45030.00,109,35,325.00,6.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,27,2022-05-18 20:02:04,10825.00,149,35,325.00,1.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,36,2020-09-11 13:11:24,15060.00,181,35,325.00,5.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
12,Canada,Vancouver,1900 Oak St.,(604) 555-3392,yoshitannamuri@gmail.com,Yoshi,Tannamuri,M,1993-09-11,2021-08-17,12,55,2023-10-05 3:55:27,18555.00,240,35,325.00,3.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
13,Canada,Montr?al,43 rue St. Laurent,(514) 555-8054,jeanfresniere@gmail.com,Jean,Fresniere,F,1994-09-17,2021-05-10,13,62,2022-08-14 15:44:13,18025.00,263,35,325.00,6.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
19,Italy,Bergamo,Via Ludovico il Moro 22,035-640230,giovannirovelli@outlook.com,Giovanni,Rovelli,M,1991-03-18,2022-01-18,19,82,2023-05-16 14:05:15,16565.00,338,35,325.00,3.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,Helen,Bennett,F,1986-12-30,2021-07-15,30,115,2020-09-18 9:07:19,53780.00,468,35,325.00,10.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,Peter,Franken,M,1990-09-11,2020-03-11,47,167,2023-05-10 17:40:33,8595.00,624,35,325.00,13.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
48,Germany,Brandenburg,Maubelstr. 90,0555-09876,philipcramer@gmail.com,Philip,Cramer,M,2004-09-16,2020-04-15,48,174,2022-06-05 10:09:51,9390.00,647,35,325.00,7.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
53,Germany,M?nster,Luisenstr. 48,0251-031259,karinjosephs@gmail.com,Karin,Josephs,F,1991-03-15,2022-07-10,53,187,2023-07-21 0:00:34,325.00,688,35,325.00,1.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,251,2022-05-20 9:19:54,28770.00,860,35,325.00,15.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
77,Russia,Ekaterinburg,Mira Avenue 25,79991382998,i.komarov@mail.ru,Komarov,Igor,M,2002-01-23,2020-04-11,77,258,2020-09-01 12:40:20,15720.00,879,35,325.00,1.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,268,2022-04-19 0:14:12,33090.00,909,35,325.00,14.00,Artificial molecules,BOURGEONAL (GIVAUDAN),325.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,11,2020-01-09 22:10:14,7845.00,38,36,750.00,2.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,12,2020-01-14 9:15:40,31705.00,49,36,750.00,5.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,27,2022-05-18 20:02:04,10825.00,148,36,750.00,14.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,39,2022-05-11 0:35:38,26495.00,190,36,750.00,8.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,39,2022-05-11 0:35:38,26495.00,192,36,750.00,11.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
6,Brazil,Campinas,"Av. Brasil, 442",(11) 555-9482,andrefonseca@gmail.com,Andre,Fonseca,M,1990-08-08,2020-04-17,6,44,2023-07-27 2:11:41,11900.00,208,36,750.00,11.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
11,Canada,Tsawassen,23 Tsawassen Blvd.,(604) 555-4729,elizabethlincoln@gmail.com,Elizabeth,Lincoln,F,2003-07-14,2020-03-11,11,54,2023-09-09 6:08:14,42635.00,236,36,750.00,14.00,Artificial molecules,MOUSSE ARBRE FIRBEST 50 TEC 942626 (FIRMENICH),750.00,2.0
